tile_global,class,page,page_local,stem,obj_idx,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,image,rendered,mean_miou,poor
1571,coin,12,1,egg003T(3),1,99,258,169,328,images\egg003T(3).jpg,True,0.7228208418557314,False
1572,coin,12,2,egg003T(4),1,167,269,234,334,images\egg003T(4).jpg,True,0.6992323984259469,False
1573,coin,12,3,egg003T(5),1,176,272,244,340,images\egg003T(5).jpg,True,0.6653264473314834,False
1574,coin,12,4,egg003T(6),1,119,299,192,370,images\egg003T(6).jpg,True,0.7162430287430288,False
1575,coin,12,5,egg004S(1),1,50,335,124,410,images\egg004S(1).jpg,True,0.7461482306500433,False
1576,coin,12,6,egg004S(2),1,80,294,156,370,images\egg004S(2).jpg,True,0.743706896304299,False
1577,coin,12,7,egg004S(3),1,80,316,153,386,images\egg004S(3).jpg,True,0.7666460546475413,False
1578,coin,12,8,egg004S(4),1,95,313,171,387,images\egg004S(4).jpg,True,0.7295782952679504,False
1579,coin,12,9,egg004S(5),1,70,318,147,389,images\egg004S(5).jpg,True,0.7376254449964708,False
1580,coin,12,10,egg004T(1),1,125,253,186,312,images\egg004T(1).jpg,True,0.7351934876894044,False
1581,coin,12,11,egg004T(2),1,139,218,194,279,images\egg004T(2).jpg,True,0.735035912875539,False
1582,coin,12,12,egg004T(3),1,81,207,160,281,images\egg004T(3).jpg,True,0.7211642487943942,False
1583,coin,12,13,egg004T(4),1,80,269,150,333,images\egg004T(4).jpg,True,0.6896559527345352,False
1584,coin,12,14,egg004T(5),1,146,231,214,296,images\egg004T(5).jpg,True,0.6804861211489864,False
1585,coin,12,15,egg005S(1),1,226,254,301,326,images\egg005S(1).jpg,True,0.720809776160089,False
1586,coin,12,16,egg005S(2),1,131,285,202,351,images\egg005S(2).jpg,True,0.7706288078537784,False
1587,coin,12,17,egg005S(3),1,137,288,208,356,images\egg005S(3).jpg,True,0.7579590444074987,False
1588,coin,12,18,egg005S(4),1,115,278,186,350,images\egg005S(4).jpg,True,0.7270886551839182,False
1589,coin,12,19,egg005S(5),1,88,267,165,339,images\egg005S(5).jpg,True,0.7095558798317847,False
1590,coin,12,20,egg005S(6),1,189,272,263,343,images\egg005S(6).jpg,True,0.7231125356125356,False
1591,coin,12,21,egg005S(7),1,227,232,297,299,images\egg005S(7).jpg,True,0.7775875035544635,False
1592,coin,12,22,egg005S(8),1,204,237,281,307,images\egg005S(8).jpg,True,0.7104892752562051,False
1593,coin,12,23,egg005T(1),1,76,270,134,331,images\egg005T(1).jpg,True,0.7074933711392947,False
1594,coin,12,24,egg005T(2),1,129,267,189,325,images\egg005T(2).jpg,True,0.7655654298083943,False
1595,coin,12,25,egg005T(3),1,116,250,178,309,images\egg005T(3).jpg,True,0.7297314016602809,False
1596,coin,12,26,egg005T(4),1,141,260,202,318,images\egg005T(4).jpg,True,0.7754056570253633,False
1597,coin,12,27,egg005T(5),1,135,300,196,359,images\egg005T(5).jpg,True,0.7275599625797434,False
1598,coin,12,28,egg005T(6),1,108,223,165,283,images\egg005T(6).jpg,True,0.7285375052093435,False
1599,coin,12,29,egg005T(7),1,130,333,187,387,images\egg005T(7).jpg,True,0.7416215554651446,False
1600,coin,12,30,egg005T(8),1,76,314,134,366,images\egg005T(8).jpg,True,0.719098702203724,False
1601,coin,12,31,egg006S(1),1,106,391,175,462,images\egg006S(1).jpg,True,0.7657176443360654,False
1602,coin,12,32,egg006S(2),1,92,341,167,412,images\egg006S(2).jpg,True,0.7210409955191597,False
1603,coin,12,33,egg006S(3),1,112,327,182,404,images\egg006S(3).jpg,True,0.7036340215264322,False
1604,coin,12,34,egg006S(4),1,115,357,189,427,images\egg006S(4).jpg,True,0.7354582813591206,False
1605,coin,12,35,egg006S(5),1,103,366,173,433,images\egg006S(5).jpg,True,0.7672922977493137,False
1606,coin,12,36,egg006S(6),1,34,390,107,460,images\egg006S(6).jpg,True,0.7409199027361586,False
1607,coin,12,37,egg006S(7),1,116,329,188,399,images\egg006S(7).jpg,True,0.7489402993836689,False
1608,coin,12,38,egg006S(8),1,88,365,160,435,images\egg006S(8).jpg,True,0.7424722843941833,False
1609,coin,12,39,egg006T(1),1,122,217,189,278,images\egg006T(1).jpg,True,0.749510209377382,False
1610,coin,12,40,egg006T(2),1,163,234,230,303,images\egg006T(2).jpg,True,0.734485924713263,False
1611,coin,12,41,egg006T(3),1,79,270,142,337,images\egg006T(3).jpg,True,0.7152557611269879,False
1612,coin,12,42,egg006T(4),1,113,228,176,287,images\egg006T(4).jpg,True,0.7379404298366163,False
1613,coin,12,43,egg006T(5),1,115,248,176,304,images\egg006T(5).jpg,True,0.7114172526444067,False
1614,coin,12,44,egg006T(6),1,151,212,220,278,images\egg006T(6).jpg,True,0.7447527366604753,False
1615,coin,12,45,egg006T(7),1,115,205,180,270,images\egg006T(7).jpg,True,0.7667609990825311,False
1616,coin,12,46,egg006T(8),1,127,240,189,303,images\egg006T(8).jpg,True,0.7486777589979751,False
1617,coin,12,47,egg007S(1),1,126,343,193,404,images\egg007S(1).jpg,True,0.7606043375496419,False
1618,coin,12,48,egg007S(2),1,67,312,136,376,images\egg007S(2).jpg,True,0.7414096617668047,False
1619,coin,12,49,egg007S(3),1,68,363,138,431,images\egg007S(3).jpg,True,0.7154982876528038,False
1620,coin,12,50,egg007S(4),1,71,342,140,408,images\egg007S(4).jpg,True,0.7239304812834224,False
1621,coin,12,51,egg007S(5),1,74,352,141,412,images\egg007S(5).jpg,True,0.7743077059520187,False
1622,coin,12,52,egg007S(6),1,78,303,149,369,images\egg007S(6).jpg,True,0.7269750464130373,False
1623,coin,12,53,egg007S(7),1,123,284,191,350,images\egg007S(7).jpg,True,0.7623462122623299,False
1624,coin,12,54,egg007S(8),1,109,325,175,390,images\egg007S(8).jpg,True,0.7810959974421343,False
1625,coin,12,55,egg007S(9),1,93,316,160,384,images\egg007S(9).jpg,True,0.7299983550502653,False
1626,coin,12,56,egg007T(1),1,161,267,225,327,images\egg007T(1).jpg,True,0.7193456514570085,False
1627,coin,12,57,egg007T(2),1,267,235,335,301,images\egg007T(2).jpg,True,0.7553235017506477,False
1628,coin,12,58,egg007T(3),1,200,202,266,267,images\egg007T(3).jpg,True,0.7147879129721372,False
1629,coin,12,59,egg007T(4),1,171,225,238,288,images\egg007T(4).jpg,True,0.7692518524336439,False
1630,coin,12,60,egg007T(5),1,184,245,247,303,images\egg007T(5).jpg,True,0.7188243930948952,False
1631,coin,12,61,egg007T(6),1,185,261,244,314,images\egg007T(6).jpg,True,0.7397234534128292,False
1632,coin,12,62,egg007T(7),1,72,185,143,253,images\egg007T(7).jpg,True,0.7347447158576983,False
1633,coin,12,63,egg007T(8),1,128,256,200,316,images\egg007T(8).jpg,True,0.7450206983344616,False
1634,coin,12,64,egg007T(9),1,131,255,203,319,images\egg007T(9).jpg,True,0.7180095429560602,False
1635,coin,12,65,fired_dough_twist001S(1),1,95,245,172,315,images\fired_dough_twist001S(1).jpg,True,0.6875333281889391,False
1636,coin,12,66,fired_dough_twist001S(2),1,66,320,139,390,images\fired_dough_twist001S(2).jpg,True,0.693967384007621,False
1637,coin,12,67,fired_dough_twist001S(3),1,13,292,86,363,images\fired_dough_twist001S(3).jpg,True,0.6620836830931406,False
1638,coin,12,68,fired_dough_twist001S(4),1,101,291,176,360,images\fired_dough_twist001S(4).jpg,True,0.6948610963648034,False
1639,coin,12,69,fired_dough_twist001S(5),1,61,282,139,352,images\fired_dough_twist001S(5).jpg,True,0.656616578602341,False
1640,coin,12,70,fired_dough_twist001S(6),1,92,293,165,364,images\fired_dough_twist001S(6).jpg,True,0.6782875488771634,False
1641,coin,12,71,fired_dough_twist001S(7),1,48,284,123,357,images\fired_dough_twist001S(7).jpg,True,0.6593509424340835,False
1642,coin,12,72,fired_dough_twist001S(8),1,101,286,175,359,images\fired_dough_twist001S(8).jpg,True,0.6626484234415463,False
1643,coin,12,73,fired_dough_twist001S(9),1,68,286,144,356,images\fired_dough_twist001S(9).jpg,True,0.6645369375342967,False
1644,coin,12,74,fired_dough_twist001T(1),1,147,136,207,195,images\fired_dough_twist001T(1).jpg,True,0.7117796888984464,False
1645,coin,12,75,fired_dough_twist001T(2),1,136,185,209,256,images\fired_dough_twist001T(2).jpg,True,0.6773898718529072,False
1646,coin,12,76,fired_dough_twist001T(3),1,143,175,206,237,images\fired_dough_twist001T(3).jpg,True,0.6436554589377999,False
1647,coin,12,77,fired_dough_twist001T(4),1,175,208,229,265,images\fired_dough_twist001T(4).jpg,True,0.6814604980732344,False
1648,coin,12,78,fired_dough_twist001T(5),1,131,137,199,201,images\fired_dough_twist001T(5).jpg,True,0.6576466525616351,False
1649,coin,12,79,fired_dough_twist001T(6),1,181,179,244,239,images\fired_dough_twist001T(6).jpg,True,0.6933935708608483,False
1650,coin,12,80,fired_dough_twist001T(7),1,114,138,180,206,images\fired_dough_twist001T(7).jpg,True,0.6689295525468235,False
1651,coin,13,1,fired_dough_twist001T(8),1,153,190,212,250,images\fired_dough_twist001T(8).jpg,True,0.6698142304581389,False
1652,coin,13,2,fired_dough_twist001T(9),1,151,151,210,213,images\fired_dough_twist001T(9).jpg,True,0.663714417390888,False
1653,coin,13,3,fired_dough_twist002S(1),1,91,322,168,395,images\fired_dough_twist002S(1).jpg,True,0.7421294743690421,False
1654,coin,13,4,fired_dough_twist002S(10),1,26,322,99,396,images\fired_dough_twist002S(10).jpg,True,0.7440381956028554,False
1655,coin,13,5,fired_dough_twist002S(2),1,87,272,165,344,images\fired_dough_twist002S(2).jpg,True,0.7271698705940779,False
1656,coin,13,6,fired_dough_twist002S(3),1,73,307,147,379,images\fired_dough_twist002S(3).jpg,True,0.7399248205459591,False
1657,coin,13,7,fired_dough_twist002S(4),1,43,283,120,354,images\fired_dough_twist002S(4).jpg,True,0.752590170940171,False
1658,coin,13,8,fired_dough_twist002S(5),1,32,313,107,389,images\fired_dough_twist002S(5).jpg,True,0.7305284297922159,False
1659,coin,13,9,fired_dough_twist002S(6),1,86,315,165,390,images\fired_dough_twist002S(6).jpg,True,0.6979668920749784,False
1660,coin,13,10,fired_dough_twist002S(7),1,53,284,129,353,images\fired_dough_twist002S(7).jpg,True,0.755031315457358,False
1661,coin,13,11,fired_dough_twist002S(8),1,27,302,105,374,images\fired_dough_twist002S(8).jpg,True,0.7180853223826296,False
1662,coin,13,12,fired_dough_twist002S(9),1,18,299,95,373,images\fired_dough_twist002S(9).jpg,True,0.7243153412132861,False
1663,coin,13,13,fired_dough_twist002T(1),1,144,192,210,257,images\fired_dough_twist002T(1).jpg,True,0.6783462803837299,False
1664,coin,13,14,fired_dough_twist002T(10),1,79,107,157,182,images\fired_dough_twist002T(10).jpg,True,0.7361236222704346,False
1665,coin,13,15,fired_dough_twist002T(2),1,60,143,130,209,images\fired_dough_twist002T(2).jpg,True,0.7061363758912977,False
1666,coin,13,16,fired_dough_twist002T(3),1,91,126,161,188,images\fired_dough_twist002T(3).jpg,True,0.6524613364240894,False
1667,coin,13,17,fired_dough_twist002T(4),1,109,130,175,195,images\fired_dough_twist002T(4).jpg,True,0.7728594803292388,False
1668,coin,13,18,fired_dough_twist002T(5),1,170,135,232,195,images\fired_dough_twist002T(5).jpg,True,0.680494983498409,False
1669,coin,13,19,fired_dough_twist002T(6),1,114,113,176,173,images\fired_dough_twist002T(6).jpg,True,0.7368321982158088,False
1670,coin,13,20,fired_dough_twist002T(7),1,132,119,195,178,images\fired_dough_twist002T(7).jpg,True,0.6930235043433375,False
1671,coin,13,21,fired_dough_twist002T(8),1,100,223,160,285,images\fired_dough_twist002T(8).jpg,True,0.7293761583188171,False
1672,coin,13,22,fired_dough_twist002T(9),1,149,192,204,245,images\fired_dough_twist002T(9).jpg,True,0.7482742321702631,False
1673,coin,13,23,fired_dough_twist003S(1),1,36,330,118,407,images\fired_dough_twist003S(1).jpg,True,0.7095216461784483,False
1674,coin,13,24,fired_dough_twist003S(10),1,27,321,106,397,images\fired_dough_twist003S(10).jpg,True,0.7410429278632127,False
1675,coin,13,25,fired_dough_twist003S(2),1,48,346,132,425,images\fired_dough_twist003S(2).jpg,True,0.7084706000924861,False
1676,coin,13,26,fired_dough_twist003S(3),1,91,333,171,410,images\fired_dough_twist003S(3).jpg,True,0.757788256730867,False
1677,coin,13,27,fired_dough_twist003S(4),1,33,310,116,390,images\fired_dough_twist003S(4).jpg,True,0.6521402527458373,False
1678,coin,13,28,fired_dough_twist003S(5),1,76,297,156,375,images\fired_dough_twist003S(5).jpg,True,0.7322635123708294,False
1679,coin,13,29,fired_dough_twist003S(6),1,42,332,121,408,images\fired_dough_twist003S(6).jpg,True,0.7365529413021189,False
1680,coin,13,30,fired_dough_twist003S(7),1,55,315,137,390,images\fired_dough_twist003S(7).jpg,True,0.7421132547290817,False
1681,coin,13,31,fired_dough_twist003S(8),1,52,304,126,380,images\fired_dough_twist003S(8).jpg,True,0.7477291721489931,False
1682,coin,13,32,fired_dough_twist003S(9),1,75,324,155,402,images\fired_dough_twist003S(9).jpg,True,0.7265835447907838,False
1683,coin,13,33,fired_dough_twist003T(1),1,193,281,255,342,images\fired_dough_twist003T(1).jpg,True,0.6628150011822138,False
1684,coin,13,34,fired_dough_twist003T(10),1,97,209,169,275,images\fired_dough_twist003T(10).jpg,True,0.6993697955976312,False
1685,coin,13,35,fired_dough_twist003T(2),1,81,160,154,238,images\fired_dough_twist003T(2).jpg,True,0.7387882931579467,False
1686,coin,13,36,fired_dough_twist003T(3),1,134,275,198,341,images\fired_dough_twist003T(3).jpg,True,0.7093778878648387,False
1687,coin,13,37,fired_dough_twist003T(4),1,139,191,209,259,images\fired_dough_twist003T(4).jpg,True,0.737311660582421,False
1688,coin,13,38,fired_dough_twist003T(5),1,118,206,183,270,images\fired_dough_twist003T(5).jpg,True,0.7182389615674226,False
1689,coin,13,39,fired_dough_twist003T(6),1,109,239,180,310,images\fired_dough_twist003T(6).jpg,True,0.7505232146778,False
1690,coin,13,40,fired_dough_twist003T(7),1,129,224,186,283,images\fired_dough_twist003T(7).jpg,True,0.7785744354811883,False
1691,coin,13,41,fired_dough_twist003T(8),1,87,222,154,287,images\fired_dough_twist003T(8).jpg,True,0.7208021640657273,False
1692,coin,13,42,fired_dough_twist003T(9),1,100,222,175,295,images\fired_dough_twist003T(9).jpg,True,0.7417747530405799,False
1693,coin,13,43,fired_dough_twist004S(1),1,88,294,158,366,images\fired_dough_twist004S(1).jpg,True,0.7628657043699459,False
1694,coin,13,44,fired_dough_twist004S(10),1,75,298,148,368,images\fired_dough_twist004S(10).jpg,True,0.7398350362832911,False
1695,coin,13,45,fired_dough_twist004S(2),1,99,295,174,373,images\fired_dough_twist004S(2).jpg,True,0.7361296256112598,False
1696,coin,13,46,fired_dough_twist004S(3),1,104,300,173,371,images\fired_dough_twist004S(3).jpg,True,0.7416957693737717,False
1697,coin,13,47,fired_dough_twist004S(4),1,92,328,165,396,images\fired_dough_twist004S(4).jpg,True,0.7621714404136141,False
1698,coin,13,48,fired_dough_twist004S(5),1,149,320,220,389,images\fired_dough_twist004S(5).jpg,True,0.7494836541505379,False
1699,coin,13,49,fired_dough_twist004S(6),1,117,288,191,358,images\fired_dough_twist004S(6).jpg,True,0.7579179090856702,False
1700,coin,13,50,fired_dough_twist004S(7),1,97,336,171,407,images\fired_dough_twist004S(7).jpg,True,0.7520195401244465,False
1701,coin,13,51,fired_dough_twist004S(8),1,112,273,187,343,images\fired_dough_twist004S(8).jpg,True,0.7504434850526692,False
1702,coin,13,52,fired_dough_twist004S(9),1,114,317,188,387,images\fired_dough_twist004S(9).jpg,True,0.7563156457941782,False
1703,coin,13,53,fired_dough_twist004T(1),1,117,209,196,278,images\fired_dough_twist004T(1).jpg,True,0.7582099678160611,False
1704,coin,13,54,fired_dough_twist004T(10),1,90,103,162,176,images\fired_dough_twist004T(10).jpg,True,0.7652407463155472,False
1705,coin,13,55,fired_dough_twist004T(2),1,144,129,213,202,images\fired_dough_twist004T(2).jpg,True,0.6765294726751026,False
1706,coin,13,56,fired_dough_twist004T(3),1,178,203,241,268,images\fired_dough_twist004T(3).jpg,True,0.7061000266181188,False
1707,coin,13,57,fired_dough_twist004T(4),1,162,156,235,227,images\fired_dough_twist004T(4).jpg,True,0.6948118489211128,False
1708,coin,13,58,fired_dough_twist004T(5),1,141,156,209,222,images\fired_dough_twist004T(5).jpg,True,0.7507954223524165,False
1709,coin,13,59,fired_dough_twist004T(6),1,134,119,205,193,images\fired_dough_twist004T(6).jpg,True,0.7473550822916697,False
1710,coin,13,60,fired_dough_twist004T(7),1,153,164,220,231,images\fired_dough_twist004T(7).jpg,True,0.736416225933523,False
1711,coin,13,61,fired_dough_twist004T(8),1,88,191,167,270,images\fired_dough_twist004T(8).jpg,True,0.7211703313183497,False
1712,coin,13,62,fired_dough_twist004T(9),1,164,207,235,271,images\fired_dough_twist004T(9).jpg,True,0.7074156410773742,False
1713,coin,13,63,fired_dough_twist005S(1),1,120,344,196,420,images\fired_dough_twist005S(1).jpg,True,0.7449360402656434,False
1714,coin,13,64,fired_dough_twist005S(2),1,140,347,215,418,images\fired_dough_twist005S(2).jpg,True,0.752150112895237,False
1715,coin,13,65,fired_dough_twist005S(3),1,158,323,232,397,images\fired_dough_twist005S(3).jpg,True,0.7429122241412397,False
1716,coin,13,66,fired_dough_twist005S(4),1,156,342,227,410,images\fired_dough_twist005S(4).jpg,True,0.8008430708733638,False
1717,coin,13,67,fired_dough_twist005S(5),1,187,369,263,441,images\fired_dough_twist005S(5).jpg,True,0.7298471086717384,False
1718,coin,13,68,fired_dough_twist005S(6),1,143,363,222,436,images\fired_dough_twist005S(6).jpg,True,0.7398102056965924,False
1719,coin,13,69,fired_dough_twist005S(7),1,79,343,155,416,images\fired_dough_twist005S(7).jpg,True,0.7301242009435355,False
1720,coin,13,70,fired_dough_twist005S(8),1,112,328,183,400,images\fired_dough_twist005S(8).jpg,True,0.7688323218924598,False
1721,coin,13,71,fired_dough_twist005S(9),1,113,323,185,395,images\fired_dough_twist005S(9).jpg,True,0.7738694107123982,False
1722,coin,13,72,fired_dough_twist005T(1),1,150,81,231,151,images\fired_dough_twist005T(1).jpg,True,0.7430698429647326,False
1723,coin,13,73,fired_dough_twist005T(2),1,188,136,255,205,images\fired_dough_twist005T(2).jpg,True,0.7363523604678369,False
1724,coin,13,74,fired_dough_twist005T(3),1,95,103,168,172,images\fired_dough_twist005T(3).jpg,True,0.7313995628896528,False
1725,coin,13,75,fired_dough_twist005T(4),1,180,121,250,189,images\fired_dough_twist005T(4).jpg,True,0.7326220038693848,False
1726,coin,13,76,fired_dough_twist005T(5),1,156,186,224,253,images\fired_dough_twist005T(5).jpg,True,0.6707238642783492,False
1727,coin,13,77,fired_dough_twist005T(6),1,168,229,234,292,images\fired_dough_twist005T(6).jpg,True,0.7424684093621337,False
1728,coin,13,78,fired_dough_twist005T(7),1,138,165,205,237,images\fired_dough_twist005T(7).jpg,True,0.742466915933842,False
1729,coin,13,79,fired_dough_twist005T(8),1,169,116,235,177,images\fired_dough_twist005T(8).jpg,True,0.7559624683658713,False
1730,coin,13,80,fired_dough_twist005T(9),1,163,138,229,197,images\fired_dough_twist005T(9).jpg,True,0.7428663623195848,False
1731,coin,14,1,fired_dough_twist006S(1),1,91,178,131,217,images\fired_dough_twist006S(1).jpg,True,0.7082296588643378,False
1732,coin,14,2,fired_dough_twist006S(2),1,87,191,125,231,images\fired_dough_twist006S(2).jpg,True,0.6910274587548049,False
1733,coin,14,3,fired_dough_twist006S(3),1,62,200,96,238,images\fired_dough_twist006S(3).jpg,True,0.7175216515223162,False
1734,coin,14,4,fired_dough_twist006S(4),1,80,178,114,216,images\fired_dough_twist006S(4).jpg,True,0.7952193855853409,False
1735,coin,14,5,fired_dough_twist006S(5),1,85,184,125,222,images\fired_dough_twist006S(5).jpg,True,0.7141178147275709,False
1736,coin,14,6,fired_dough_twist006S(6),1,66,200,103,240,images\fired_dough_twist006S(6).jpg,True,0.7408301506769843,False
1737,coin,14,7,fired_dough_twist006S(7),1,80,198,118,235,images\fired_dough_twist006S(7).jpg,True,0.7120828191079426,False
1738,coin,14,8,fired_dough_twist006T(1),1,359,202,397,237,images\fired_dough_twist006T(1).jpg,True,0.6787467426662196,False
